indicator_id,indicator_nameA,indicator_nameE,period,frequency,year,quarter,month,value,unitA,unitE,sourceId,periodicityId,periodicityA,periodicityE,dimensions,dataQuality,changeRate
353,عدد السكان,عدد السكان,2015-08,M,2015,,8,89400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2015-09,M,2015,,9,89600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2015-10,M,2015,,10,89800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2015-11,M,2015,,11,90000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2015-12,M,2015,,12,90100.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-01,M,2016,,1,90400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-02,M,2016,,2,90400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-03,M,2016,,3,90600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-04,M,2016,,4,90800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-05,M,2016,,5,90900.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-06,M,2016,,6,91100.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-07,M,2016,,7,91300.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-08,M,2016,,8,91500.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-09,M,2016,,9,91600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-10,M,2016,,10,91800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-11,M,2016,,11,92000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2016-12,M,2016,,12,92200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-01,M,2017,,1,92400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-02,M,2017,,2,92600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-03,M,2017,,3,92700.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-04,M,2017,,4,94800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-05,M,2017,,5,94900.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-06,M,2017,,6,95000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-07,M,2017,,7,95200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-08,M,2017,,8,95400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-09,M,2017,,9,95800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-10,M,2017,,10,96000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-11,M,2017,,11,96000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2017-12,M,2017,,12,96200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-01,M,2018,,1,96400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-02,M,2018,,2,96500.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-03,M,2018,,3,96600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-04,M,2018,,4,96700.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-05,M,2018,,5,96800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-06,M,2018,,6,97000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-07,M,2018,,7,97200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-08,M,2018,,8,97500.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-09,M,2018,,9,97600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-10,M,2018,,10,97800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-11,M,2018,,11,98000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2018-12,M,2018,,12,98100.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-01,M,2019,,1,98200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-02,M,2019,,2,98400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-03,M,2019,,3,98400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-04,M,2019,,4,98500.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-05,M,2019,,5,98600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-06,M,2019,,6,98800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-07,M,2019,,7,98900.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-08,M,2019,,8,99100.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-09,M,2019,,9,99200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-10,M,2019,,10,99400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-11,M,2019,,11,99600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2019-12,M,2019,,12,99700.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-01,M,2020,,1,99800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-02,M,2020,,2,100000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-03,M,2020,,3,100100.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-04,M,2020,,4,100200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-05,M,2020,,5,100400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-06,M,2020,,6,100500.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-07,M,2020,,7,100600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-08,M,2020,,8,100800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-09,M,2020,,9,100900.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-10,M,2020,,10,101000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-11,M,2020,,11,101200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2020-12,M,2020,,12,101300.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-01,M,2021,,1,101500.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-02,M,2021,,2,101600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-03,M,2021,,3,101600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-04,M,2021,,4,101700.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-05,M,2021,,5,101800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-06,M,2021,,6,101900.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-07,M,2021,,7,102000.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-08,M,2021,,8,102200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-09,M,2021,,9,102300.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-10,M,2021,,10,102500.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-11,M,2021,,11,102600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2021-12,M,2021,,12,102700.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-01,M,2022,,1,102800.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-02,M,2022,,2,102900.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-03,M,2022,,3,103100.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-04,M,2022,,4,103200.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-05,M,2022,,5,103300.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-06,M,2022,,6,103400.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-07,M,2022,,7,103600.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-08,M,2022,,8,103700.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
353,عدد السكان,عدد السكان,2022-09,M,2022,,9,103900.0,ألف نسمة,Thousand persons,2061,45,شهرى,Monthly,الدولة : مصر,متوسطة,
